epoch,acc,loss,val_acc,val_loss
105,0.887585776668746,0.13020311804954254,0.602,2.958699824165553
106,0.8850904553961323,0.13637533749512404,0.709,2.3411449919138105
107,0.8758577666948977,0.18175192953355224,0.6125,2.7236228452771902
108,0.8734872114784779,0.16096522162168178,0.724,2.2330523467860184
109,0.8983156581484223,0.11009932031839881,0.601,2.7833229568805544
110,0.8902058640198639,0.13421288496202888,0.696,1.9299611937268637
111,0.9076731129132876,0.1355370573491481,0.74,2.2983186344033455
112,0.8620087336244542,0.1960023344558892,0.708,2.306436414002441
113,0.8993137866574679,0.11976869196194694,0.641,3.209224416676909
114,0.9120399251477984,0.10030419140251229,0.745,2.877015300296978
115,0.9157829070567193,0.08923565247348851,0.557,3.685035872079432
116,0.8898315658140986,0.1723374573710239,0.7315,3.4048767834729152
117,0.9058016219662638,0.13006101943016823,0.7515,3.146826490493706
118,0.9015595757953837,0.13536980218005368,0.616,2.3545718790367247
119,0.905053025577043,0.10853664846573761,0.633,2.699712456792593
120,0.9104179663205995,0.12361736431260635,0.6305,3.0463139355666935
121,0.9124142233461272,0.12007857447092701,0.5325,3.14395090748847
122,0.8923268870867124,0.15092592520478948,0.646,1.9725872739218175
123,0.9120399251552351,0.10076051129275701,0.7495,2.642436562648218
124,0.9065502183406113,0.14534390451001958,0.6555,3.802437858060235
125,0.9034310667647173,0.12249119289745754,0.7125,2.611471408975311
126,0.9117903930131004,0.14984354737533706,0.632,2.592954022232443
127,0.9066749844042421,0.12700425521915062,0.708,3.2807659988634112
128,0.9372426699937617,0.06487316697471643,0.7475,2.725831669055915
129,0.9436057392612369,0.0580424763132857,0.6795,5.993241304129304
130,0.9006862133499688,0.1550758098815385,0.733,3.6197611069363194
131,0.9051777916406737,0.1432208884265146,0.748,2.6555165956784474
132,0.9381160324391765,0.07606211211114043,0.6385,3.0136791494805366
133,0.9255146600124766,0.10187348128662166,0.691,4.124785923285926
134,0.9139114160948222,0.12077931314047381,0.751,2.6694028708186814
135,0.9196506550218341,0.11046252480355985,0.649,3.8846593386274764
136,0.919151590774748,0.11710088832724516,0.658,2.895860793264583
137,0.9255146600124766,0.09559174208998847,0.7585,2.7919095351086214
138,0.9157829070641559,0.1414429993268465,0.7335,2.947404164553998
139,0.913162819713038,0.1044281682190709,0.6755,3.659145502886502
140,0.9373674360573924,0.07002709443800118,0.703,2.882180176899885
141,0.9333749220212102,0.07909492505863175,0.728,3.9499329067461932
142,0.938615096701136,0.0669990838065375,0.574,3.4071059698201718
143,0.9444791016917785,0.06486270841971012,0.7495,4.111168520400134
144,0.9216469120399251,0.15382653223469747,0.71,3.4480303136855364
145,0.8945726762395015,0.1643410545378152,0.693,3.557750152025139
146,0.9328758577666875,0.08783453108888951,0.7355,3.3954550127125693
147,0.9560823456019962,0.05068686792507294,0.7415,3.8069996654413307
148,0.9412351840373805,0.0746139973987949,0.7465,3.0913780662944554
149,0.9291328758726399,0.09647493524247687,0.7345,3.059477633361792
150,0.9154086088732638,0.13247466386073337,0.6955,3.1072145190506415
151,0.9411104179663131,0.07390557352993207,0.7405,2.895482414668048
152,0.941859014355534,0.09872247342080405,0.291,7.080848922720703
153,0.9334996880922776,0.0806226458963174,0.643,4.648961257407442
154,0.9352464129756706,0.08065099465847829,0.5885,3.6467042138874532
155,0.9433562071116657,0.065697166709677,0.686,3.4457377564315683
156,0.9227698066126013,0.12027826637513465,0.7355,3.863717358675615
157,0.9238927011852776,0.1164240491188248,0.6435,2.898989267267287
158,0.9260137242744361,0.12424778313261554,0.7135,2.9512505566691836
159,0.9331253899013855,0.08610117508921161,0.682,3.098957115771249
160,0.9473487211552845,0.05676229428459268,0.684,3.284280168086756
161,0.921272613849033,0.12300333056454527,0.503,3.4543486681431532
162,0.9086712414297697,0.11389232184981936,0.714,3.5431781280672
163,0.954834684973126,0.05115685600692846,0.7195,3.0517876525865866
164,0.9547099189020586,0.05293662682660325,0.711,4.898686476134666
165,0.9189020586400499,0.18173064153864563,0.7155,3.0412585360068625
166,0.9423580786026201,0.13003188675086183,0.7115,4.640759484923925
167,0.9334996880922776,0.10448029372066664,0.674,3.221445040299557
168,0.9628197130380537,0.04197066847052825,0.6025,3.987849023766816
169,0.9276356830941984,0.09371520336731892,0.7405,4.794382333952851
170,0.9384903306375053,0.10537445364987358,0.74,3.9168893949864563
171,0.9446038677479726,0.07978170552181024,0.728,5.166858189694999
172,0.9564566437928883,0.052020412718636666,0.7345,3.858410284747271
173,0.95495945102932,0.05187310222167398,0.747,4.014946574525644
174,0.9592014971927636,0.04819858190888601,0.737,3.4361755833500247
175,0.9477230193387398,0.07743634315546316,0.748,3.3978358293105173
176,0.9321272613849033,0.09080052124377394,0.742,3.780622832545785
177,0.9443543356281479,0.09243119389110832,0.4745,6.258667866781354
178,0.9302557704304429,0.09627121873487166,0.7135,3.9697609933912172
179,0.9621958827273368,0.03972827784452153,0.751,3.262659306137153
180,0.9585776668746101,0.056050192320427995,0.738,3.3395947856610473
181,0.9558328134747349,0.05283174418243832,0.706,7.453500256825384
182,0.9588271990018715,0.048666867946095344,0.593,4.025120541587472
183,0.9130380536642806,0.13798132166751564,0.7275,4.941231068668472
184,0.9344978165938864,0.10100367763819736,0.7195,2.9659072364708408
185,0.9628197130529269,0.04185119492243086,0.711,3.462133736915188
186,0.9326263256468628,0.1305417272466347,0.6975,4.699814864041546
187,0.940736119775421,0.09781481785135006,0.63,3.9106191968107598
188,0.9563318777292577,0.061028509448952446,0.687,3.579391611566767
189,0.932626325639426,0.11729683293943559,0.7035,2.9775865926782137
190,0.9538365564640804,0.06848681342954493,0.7165,5.226790917777152
191,0.9479725514660012,0.07994401793478795,0.7395,3.379184589099872
192,0.9482220836006993,0.07188764824912156,0.7305,3.6061300808268135
193,0.9458515283842794,0.08761178454899399,0.7515,3.6626323391751794
194,0.9549594510367566,0.0631703628458747,0.7255,5.212046143695615
195,0.9620711166562695,0.04251407783158084,0.719,2.9453772012656554
196,0.9690580162195883,0.034802775913013576,0.734,3.048916234652628
197,0.9433562071116657,0.0826815260256349,0.7195,3.60443897032355
198,0.9456019962718913,0.09385864683363371,0.7215,4.197955428202753
199,0.9424828446662508,0.09874470756912888,0.7045,3.0870120514126027
